Slice,xc,yc,intdens,intsub,bgmedian,maxint,area,x,y,sqintdens,sqintsub,sqarea,threshold,animal,redFlag,useTracking
120,370.624,773.385,6026.000,2098.000,491.000,844.000,8.000,370.625,773.375,22430.000,4754.000,36.000,680,13,0,1
121,370.633,773.401,6043.000,2115.000,491.000,849.000,8.000,370.625,773.375,22663.000,4987.000,36.000,680,13,0,1
122,370.626,773.623,6020.000,2076.000,493.000,912.000,8.000,370.625,773.625,22526.000,4778.000,36.000,680,13,0,1
123,370.386,773.366,5941.000,2013.000,491.000,837.000,8.000,370.375,773.375,22589.000,4913.000,36.000,680,13,0,1
124,370.664,773.333,4609.000,1633.000,496.000,831.000,6.000,370.667,773.333,22179.000,4323.000,36.000,680,13,0,1
125,370.776,773.504,5322.000,1913.000,487.000,838.000,7.000,370.786,773.500,22396.000,4864.000,36.000,680,13,0,1
126,370.519,773.499,6916.000,2497.000,491.000,917.000,9.000,370.500,773.500,22589.000,4913.000,36.000,680,13,0,1
127,370.689,773.497,7511.000,2611.000,490.000,878.000,10.000,370.700,773.500,22748.000,5108.000,36.000,680,13,0,1
128,370.510,773.497,6829.000,2392.000,493.000,841.000,9.000,370.500,773.500,22625.000,4877.000,36.000,680,13,0,1
129,370.387,773.381,5948.000,2020.000,491.000,838.000,8.000,370.375,773.375,22207.000,4531.000,36.000,680,13,0,1
130,370.626,773.378,5942.000,2014.000,491.000,828.000,8.000,370.625,773.375,22627.000,4951.000,36.000,680,13,0,1
131,370.510,773.501,6797.000,2360.000,493.000,862.000,9.000,370.500,773.500,22470.000,4722.000,36.000,680,13,0,1
132,370.628,773.609,6017.000,2073.000,493.000,818.000,8.000,370.625,773.625,22398.000,4650.000,36.000,680,13,0,1
133,370.794,773.474,5246.000,1837.000,487.000,797.000,7.000,370.786,773.500,22449.000,4917.000,36.000,680,13,0,1
134,370.506,773.492,6648.000,2202.000,494.000,852.000,9.000,370.500,773.500,22497.000,4713.000,36.000,680,13,0,1
135,370.630,773.382,6038.000,2126.000,489.000,820.000,8.000,370.625,773.375,22375.000,4771.000,36.000,680,13,0,1
136,370.505,773.482,6666.000,2220.000,494.000,840.000,9.000,370.500,773.500,22336.000,4552.000,36.000,680,13,0,1
137,370.833,773.504,6801.000,2382.000,491.000,866.000,9.000,370.833,773.500,22613.000,4937.000,36.000,680,13,0,1
138,370.666,773.329,4820.000,1874.000,491.000,943.000,6.000,370.667,773.333,22611.000,4935.000,36.000,680,13,0,1
139,370.515,773.474,6715.000,2278.000,493.000,866.000,9.000,370.500,773.500,22695.000,4947.000,36.000,680,13,0,1
140,370.783,773.484,5375.000,1917.000,494.000,851.000,7.000,370.786,773.500,22387.000,4603.000,36.000,680,13,0,1
141,370.630,773.356,6147.000,2195.000,494.000,876.000,8.000,370.625,773.375,22578.000,4794.000,36.000,680,13,0,1
142,370.511,773.208,5311.000,1860.000,493.000,857.000,7.000,370.500,773.214,22449.000,4701.000,36.000,680,13,0,1
143,370.359,773.202,5459.000,2036.000,489.000,845.000,7.000,370.357,773.214,22508.000,4904.000,36.000,680,13,0,1
144,370.365,773.000,6215.000,2303.000,489.000,945.000,8.000,370.375,773.000,22652.000,5048.000,36.000,680,13,0,1
145,370.281,773.232,6281.000,2369.000,489.000,926.000,8.000,370.250,773.250,22707.000,5103.000,36.000,680,13,0,1
146,370.503,773.484,6780.000,2343.000,493.000,863.000,9.000,370.500,773.500,22376.000,4628.000,36.000,680,13,0,1
147,370.529,773.008,4715.000,1745.000,495.000,863.000,6.000,370.500,773.000,22556.000,4736.000,36.000,680,13,0,1
148,370.633,773.369,6092.000,2148.000,493.000,856.000,8.000,370.625,773.375,22612.000,4864.000,36.000,680,13,0,1
149,370.773,773.487,5392.000,1941.000,493.000,869.000,7.000,370.786,773.500,22622.000,4874.000,36.000,680,13,0,1
150,370.626,773.377,6176.000,2256.000,490.000,872.000,8.000,370.625,773.375,22645.000,5005.000,36.000,680,13,0,1
151,370.501,773.487,6605.000,2204.000,489.000,818.000,9.000,370.500,773.500,22273.000,4669.000,36.000,680,13,0,1
152,370.634,773.599,6073.000,2137.000,492.000,845.000,8.000,370.625,773.625,22409.000,4697.000,36.000,680,13,0,1
153,370.527,773.457,5417.000,1973.000,492.000,891.000,7.000,370.500,773.500,22528.000,4816.000,36.000,680,13,0,1
154,370.618,773.371,6140.000,2204.000,492.000,855.000,8.000,370.625,773.375,22579.000,4867.000,36.000,680,13,0,1
155,370.507,773.223,5394.000,1943.000,493.000,852.000,7.000,370.500,773.214,22164.000,4416.000,36.000,680,13,0,1
156,370.509,773.469,6760.000,2332.000,492.000,842.000,9.000,370.500,773.500,22637.000,4925.000,36.000,680,13,0,1
157,370.498,773.485,6884.000,2429.000,495.000,853.000,9.000,370.500,773.500,22806.000,4986.000,36.000,680,13,0,1
158,370.504,773.492,6756.000,2319.000,493.000,851.000,9.000,370.500,773.500,22447.000,4699.000,36.000,680,13,0,1
159,370.634,773.380,6147.000,2211.000,492.000,896.000,8.000,370.625,773.375,22595.000,4883.000,36.000,680,13,0,1
160,370.512,773.487,5352.000,1922.000,490.000,862.000,7.000,370.500,773.500,22309.000,4669.000,36.000,680,13,0,1
161,370.502,773.223,5363.000,1933.000,490.000,885.000,7.000,370.500,773.214,22433.000,4793.000,36.000,680,13,0,1
162,370.511,773.474,6705.000,2277.000,492.000,855.000,9.000,370.500,773.500,22575.000,4863.000,36.000,680,13,0,1
163,370.798,773.390,6828.000,2418.000,490.000,907.000,9.000,370.833,773.389,22696.000,5056.000,36.000,680,13,0,1
164,370.518,773.488,6879.000,2451.000,492.000,854.000,9.000,370.500,773.500,22837.000,5125.000,36.000,680,13,0,1
165,370.506,773.496,6877.000,2422.000,495.000,845.000,9.000,370.500,773.500,22752.000,4932.000,36.000,680,13,0,1
166,370.491,773.489,6958.000,2476.000,498.000,880.000,9.000,370.500,773.500,22824.000,4896.000,36.000,680,13,0,1
167,370.398,773.371,6040.000,2088.000,494.000,841.000,8.000,370.375,773.375,22280.000,4496.000,36.000,680,13,0,1
168,370.529,773.205,5507.000,2070.000,491.000,895.000,7.000,370.500,773.214,22559.000,4883.000,36.000,680,13,0,1
169,370.519,773.195,5535.000,2105.000,490.000,855.000,7.000,370.500,773.214,22460.000,4820.000,36.000,680,13,0,1
170,370.399,773.364,6074.000,2154.000,490.000,872.000,8.000,370.375,773.375,22612.000,4972.000,36.000,680,13,0,1
171,370.631,773.362,6206.000,2278.000,491.000,872.000,8.000,370.625,773.375,22625.000,4949.000,36.000,680,13,0,1
172,370.392,773.160,6663.000,2262.000,489.000,846.000,9.000,370.389,773.167,22476.000,4872.000,36.000,680,13,0,1
173,370.498,773.484,5297.000,1860.000,491.000,843.000,7.000,370.500,773.500,22194.000,4518.000,36.000,680,13,0,1
174,370.383,773.372,6029.000,2085.000,493.000,844.000,8.000,370.375,773.375,22428.000,4680.000,36.000,680,13,0,1
175,370.503,773.198,5452.000,1994.000,494.000,877.000,7.000,370.500,773.214,22423.000,4639.000,36.000,680,13,0,1
176,370.606,773.346,6205.000,2269.000,492.000,895.000,8.000,370.625,773.375,22781.000,5069.000,36.000,680,13,0,1
177,370.505,773.220,5478.000,2041.000,491.000,858.000,7.000,370.500,773.214,22688.000,5012.000,36.000,680,13,0,1
178,370.410,773.375,6128.000,2144.000,498.000,909.000,8.000,370.375,773.375,22552.000,4624.000,36.000,680,13,0,1
179,370.502,773.489,6887.000,2432.000,495.000,869.000,9.000,370.500,773.500,22703.000,4883.000,36.000,680,13,0,1
180,370.491,773.303,7438.000,2528.000,491.000,827.000,10.000,370.500,773.300,22579.000,4903.000,36.000,680,13,0,1
181,370.499,773.495,6647.000,2219.000,492.000,842.000,9.000,370.500,773.500,22379.000,4667.000,36.000,680,13,0,1
182,370.611,773.361,6085.000,2181.000,488.000,885.000,8.000,370.625,773.375,22505.000,4937.000,36.000,680,13,0,1
183,370.522,773.479,6808.000,2398.000,490.000,862.000,9.000,370.500,773.500,22400.000,4760.000,36.000,680,13,0,1
184,370.393,773.370,6204.000,2252.000,494.000,899.000,8.000,370.375,773.375,22783.000,4999.000,36.000,680,13,0,1
185,370.377,773.359,6083.000,2139.000,493.000,849.000,8.000,370.375,773.375,22581.000,4833.000,36.000,680,13,0,1
186,370.517,773.488,6762.000,2343.000,491.000,825.000,9.000,370.500,773.500,22568.000,4892.000,36.000,680,13,0,1
187,370.388,773.180,6803.000,2384.000,491.000,873.000,9.000,370.389,773.167,22580.000,4904.000,36.000,680,13,0,1
188,370.397,773.356,6251.000,2315.000,492.000,877.000,8.000,370.375,773.375,22855.000,5143.000,36.000,680,13,0,1
189,370.510,773.466,5449.000,2005.000,492.000,869.000,7.000,370.500,773.500,22465.000,4753.000,36.000,680,13,0,1
190,370.511,773.193,5431.000,1987.000,492.000,854.000,7.000,370.500,773.214,22617.000,4905.000,36.000,680,13,0,1
191,370.379,773.354,6234.000,2282.000,494.000,856.000,8.000,370.375,773.375,22635.000,4851.000,36.000,680,13,0,1
192,370.499,773.207,5373.000,1936.000,491.000,841.000,7.000,370.500,773.214,22456.000,4780.000,36.000,680,13,0,1
193,370.499,773.299,7625.000,2685.000,494.000,911.000,10.000,370.500,773.300,22875.000,5091.000,36.000,680,13,0,1
194,370.384,773.356,6162.000,2218.000,493.000,879.000,8.000,370.375,773.375,22833.000,5085.000,36.000,680,13,0,1
195,370.382,773.373,6232.000,2304.000,491.000,894.000,8.000,370.375,773.375,22753.000,5077.000,36.000,680,13,0,1
196,370.521,773.217,5488.000,2058.000,490.000,897.000,7.000,370.500,773.214,22748.000,5108.000,36.000,680,13,0,1
197,370.757,773.485,5594.000,2150.000,492.000,894.000,7.000,370.786,773.500,22748.000,5036.000,36.000,680,13,0,1
198,370.524,773.482,6787.000,2359.000,492.000,845.000,9.000,370.500,773.500,22790.000,5078.000,36.000,680,13,0,1
199,370.630,773.365,6106.000,2154.000,494.000,897.000,8.000,370.625,773.375,22449.000,4665.000,36.000,680,13,0,1
200,370.626,773.366,6337.000,2409.000,491.000,888.000,8.000,370.625,773.375,22651.000,4975.000,36.000,680,13,0,1
201,370.500,773.495,6741.000,2349.000,488.000,829.000,9.000,370.500,773.500,22596.000,5028.000,36.000,680,13,0,1
202,370.617,773.590,6131.000,2195.000,492.000,837.000,8.000,370.625,773.625,22528.000,4816.000,36.000,680,13,0,1
203,370.611,773.164,6863.000,2453.000,490.000,878.000,9.000,370.611,773.167,22775.000,5135.000,36.000,680,13,0,1
204,370.403,773.371,6258.000,2298.000,495.000,912.000,8.000,370.375,773.375,22653.000,4833.000,36.000,680,13,0,1
205,370.620,773.604,6153.000,2201.000,494.000,870.000,8.000,370.625,773.625,22556.000,4772.000,36.000,680,13,0,1
206,370.633,773.363,6365.000,2413.000,494.000,918.000,8.000,370.625,773.375,22960.000,5176.000,36.000,680,13,0,1
207,370.505,773.477,6815.000,2369.000,494.000,896.000,9.000,370.500,773.500,22578.000,4794.000,36.000,680,13,0,1
208,370.507,773.483,6900.000,2445.000,495.000,883.000,9.000,370.500,773.500,22744.000,4924.000,36.000,680,13,0,1
209,370.518,773.225,5580.000,2150.000,490.000,872.000,7.000,370.500,773.214,22723.000,5083.000,36.000,680,13,0,1
210,370.516,773.213,5454.000,2003.000,493.000,855.000,7.000,370.500,773.214,22550.000,4802.000,36.000,680,13,0,1
211,370.662,773.337,4780.000,1834.000,491.000,866.000,6.000,370.667,773.333,22688.000,5012.000,36.000,680,13,0,1
212,370.527,773.209,5488.000,2044.000,492.000,831.000,7.000,370.500,773.214,22598.000,4886.000,36.000,680,13,0,1
213,370.378,773.359,6143.000,2199.000,493.000,848.000,8.000,370.375,773.375,22487.000,4739.000,36.000,680,13,0,1
214,370.510,773.486,6996.000,2577.000,491.000,909.000,9.000,370.500,773.500,22874.000,5198.000,36.000,680,13,0,1
215,370.410,773.350,6221.000,2285.000,492.000,916.000,8.000,370.375,773.375,22928.000,5216.000,36.000,680,13,0,1
216,370.502,773.469,7171.000,2734.000,493.000,896.000,9.000,370.500,773.500,23037.000,5289.000,36.000,680,13,0,1
217,370.399,773.174,7080.000,2643.000,493.000,901.000,9.000,370.389,773.167,23023.000,5275.000,36.000,680,13,0,1
218,370.630,773.371,6256.000,2320.000,492.000,895.000,8.000,370.625,773.375,22886.000,5174.000,36.000,680,13,0,1
219,370.504,773.483,6897.000,2460.000,493.000,909.000,9.000,370.500,773.500,22667.000,4919.000,36.000,680,13,0,1
220,370.621,773.362,6258.000,2322.000,492.000,900.000,8.000,370.625,773.375,22882.000,5170.000,36.000,680,13,0,1
221,370.512,773.480,7043.000,2615.000,492.000,916.000,9.000,370.500,773.500,22680.000,4968.000,36.000,680,13,0,1
222,370.507,773.497,6878.000,2477.000,489.000,869.000,9.000,370.500,773.500,22699.000,5095.000,36.000,680,13,0,1
223,370.505,773.230,5636.000,2185.000,493.000,939.000,7.000,370.500,773.214,22770.000,5022.000,36.000,680,13,0,1
224,370.805,773.379,6853.000,2443.000,490.000,854.000,9.000,370.833,773.389,22662.000,5022.000,36.000,680,13,0,1
225,370.591,773.377,6868.000,2476.000,488.000,879.000,9.000,370.611,773.389,22720.000,5152.000,36.000,680,13,0,1
226,370.503,773.213,5460.000,2037.000,489.000,904.000,7.000,370.500,773.214,22611.000,5007.000,36.000,680,13,0,1
227,370.486,773.304,7542.000,2602.000,494.000,869.000,10.000,370.500,773.300,22867.000,5083.000,36.000,680,13,0,1
228,370.503,773.498,7035.000,2607.000,492.000,903.000,9.000,370.500,773.500,22952.000,5240.000,36.000,680,13,0,1
229,370.623,773.575,6173.000,2269.000,488.000,888.000,8.000,370.625,773.625,22634.000,5066.000,36.000,680,13,0,1
230,370.509,773.477,6924.000,2478.000,494.000,892.000,9.000,370.500,773.500,22532.000,4748.000,36.000,680,13,0,1
231,370.398,773.177,6996.000,2586.000,490.000,908.000,9.000,370.389,773.167,22885.000,5245.000,36.000,680,13,0,1
232,370.494,773.467,6814.000,2395.000,491.000,893.000,9.000,370.500,773.500,22607.000,4931.000,36.000,680,13,0,1
233,370.492,773.474,6863.000,2462.000,489.000,868.000,9.000,370.500,773.500,22544.000,4940.000,36.000,680,13,0,1
234,370.503,773.482,6904.000,2494.000,490.000,886.000,9.000,370.500,773.500,22656.000,5016.000,36.000,680,13,0,1
235,370.403,773.360,6264.000,2328.000,492.000,894.000,8.000,370.375,773.375,22871.000,5159.000,36.000,680,13,0,1
236,370.492,773.289,7648.000,2748.000,490.000,874.000,10.000,370.500,773.300,22838.000,5198.000,36.000,680,13,0,1
237,370.486,773.487,6963.000,2517.000,494.000,892.000,9.000,370.500,773.500,22809.000,5025.000,36.000,680,13,0,1
238,370.509,773.501,7052.000,2633.000,491.000,919.000,9.000,370.500,773.500,22963.000,5287.000,36.000,680,13,0,1
239,370.416,773.363,7002.000,2565.000,493.000,897.000,9.000,370.389,773.389,22949.000,5201.000,36.000,680,13,0,1
240,370.597,773.368,6114.000,2186.000,491.000,850.000,8.000,370.625,773.375,22581.000,4905.000,36.000,680,13,0,1
241,370.497,773.214,5567.000,2137.000,490.000,867.000,7.000,370.500,773.214,22915.000,5275.000,36.000,680,13,0,1
242,370.383,773.351,6274.000,2330.000,493.000,895.000,8.000,370.375,773.375,22624.000,4876.000,36.000,680,13,0,1
243,370.485,773.473,6941.000,2495.000,494.000,872.000,9.000,370.500,773.500,22706.000,4922.000,36.000,680,13,0,1
244,370.309,773.460,7516.000,2616.000,490.000,840.000,10.000,370.300,773.500,22682.000,5042.000,36.000,680,13,0,1
245,370.476,773.466,6990.000,2553.000,493.000,941.000,9.000,370.500,773.500,23122.000,5374.000,36.000,680,13,0,1
246,370.497,773.217,5487.000,2071.000,488.000,867.000,7.000,370.500,773.214,22589.000,5021.000,36.000,680,13,0,1
247,370.506,773.469,6916.000,2506.000,490.000,853.000,9.000,370.500,773.500,22649.000,5009.000,36.000,680,13,0,1
248,370.324,773.469,7621.000,2721.000,490.000,842.000,10.000,370.300,773.500,22941.000,5301.000,36.000,680,13,0,1
249,370.506,773.468,6863.000,2417.000,494.000,865.000,9.000,370.500,773.500,22768.000,4984.000,36.000,680,13,0,1
250,370.613,773.579,6884.000,2447.000,493.000,858.000,9.000,370.611,773.611,22756.000,5008.000,36.000,680,13,0,1
251,370.389,773.368,6237.000,2309.000,491.000,880.000,8.000,370.375,773.375,22779.000,5103.000,36.000,680,13,0,1
252,370.511,773.473,6928.000,2500.000,492.000,885.000,9.000,370.500,773.500,22795.000,5083.000,36.000,680,13,0,1
253,370.624,773.371,6246.000,2302.000,493.000,875.000,8.000,370.625,773.375,22852.000,5104.000,36.000,680,13,0,1
254,370.499,773.494,5621.000,2177.000,492.000,905.000,7.000,370.500,773.500,22874.000,5162.000,36.000,680,13,0,1
255,370.346,773.315,8201.000,2811.000,490.000,902.000,11.000,370.318,773.318,22744.000,5104.000,36.000,680,13,0,1
256,370.399,773.349,6395.000,2475.000,490.000,917.000,8.000,370.375,773.375,23119.000,5479.000,36.000,680,13,0,1
257,370.390,773.350,6336.000,2376.000,495.000,897.000,8.000,370.375,773.375,22648.000,4828.000,36.000,680,13,0,1
258,370.517,773.213,5587.000,2171.000,488.000,887.000,7.000,370.500,773.214,22596.000,5028.000,36.000,680,13,0,1
259,370.510,773.234,5507.000,2077.000,490.000,841.000,7.000,370.500,773.214,22699.000,5059.000,36.000,680,13,0,1
260,370.626,773.386,6266.000,2306.000,495.000,886.000,8.000,370.625,773.375,22720.000,4900.000,36.000,680,13,0,1
261,370.499,773.486,6948.000,2520.000,492.000,856.000,9.000,370.500,773.500,23001.000,5289.000,36.000,680,13,0,1
262,370.691,773.475,7798.000,2848.000,495.000,946.000,10.000,370.700,773.500,22939.000,5119.000,36.000,680,13,0,1
263,370.736,773.237,6207.000,2271.000,492.000,845.000,8.000,370.750,773.250,22656.000,4944.000,36.000,680,13,0,1
264,370.500,773.482,7042.000,2623.000,491.000,960.000,9.000,370.500,773.500,22879.000,5203.000,36.000,680,13,0,1
265,370.522,773.481,6244.000,2316.000,491.000,844.000,8.000,370.500,773.500,22513.000,4837.000,36.000,680,13,0,1
266,370.513,773.474,6972.000,2553.000,491.000,909.000,9.000,370.500,773.500,22535.000,4859.000,36.000,680,13,0,1
267,370.523,773.217,5726.000,2261.000,495.000,925.000,7.000,370.500,773.214,22922.000,5102.000,36.000,680,13,0,1
268,370.516,773.479,6960.000,2532.000,492.000,952.000,9.000,370.500,773.500,22724.000,5012.000,36.000,680,13,0,1
269,370.508,773.479,6984.000,2556.000,492.000,933.000,9.000,370.500,773.500,22771.000,5059.000,36.000,680,13,0,1
270,370.521,773.482,7034.000,2624.000,490.000,961.000,9.000,370.500,773.500,23088.000,5448.000,36.000,680,13,0,1
271,370.763,773.115,5603.000,2173.000,490.000,888.000,7.000,370.786,773.071,22573.000,4933.000,36.000,680,13,0,1
272,370.506,773.477,6929.000,2474.000,495.000,853.000,9.000,370.500,773.500,22784.000,4964.000,36.000,680,13,0,1
273,370.504,773.484,6899.000,2498.000,489.000,864.000,9.000,370.500,773.500,22817.000,5213.000,36.000,680,13,0,1
274,370.510,773.477,7155.000,2772.000,487.000,869.000,9.000,370.500,773.500,22960.000,5428.000,36.000,680,13,0,1
275,370.796,773.586,6921.000,2475.000,494.000,907.000,9.000,370.833,773.611,22897.000,5113.000,36.000,680,13,0,1
276,370.502,773.483,6980.000,2534.000,494.000,849.000,9.000,370.500,773.500,22756.000,4972.000,36.000,680,13,0,1
277,370.438,773.291,7645.000,2745.000,490.000,896.000,10.000,370.400,773.300,22999.000,5359.000,36.000,680,13,0,1
278,370.505,773.489,7055.000,2591.000,496.000,863.000,9.000,370.500,773.500,22932.000,5076.000,36.000,680,13,0,1
279,370.516,773.242,5616.000,2158.000,494.000,920.000,7.000,370.500,773.214,22851.000,5067.000,36.000,680,13,0,1
280,370.392,773.352,6257.000,2313.000,493.000,929.000,8.000,370.375,773.375,22735.000,4987.000,36.000,680,13,0,1
281,370.622,773.586,6342.000,2422.000,490.000,897.000,8.000,370.625,773.625,22692.000,5052.000,36.000,680,13,0,1
282,370.505,773.214,5519.000,2054.000,495.000,872.000,7.000,370.500,773.214,22769.000,4949.000,36.000,680,13,0,1
283,370.221,773.350,6998.000,2552.000,494.000,894.000,9.000,370.167,773.389,22944.000,5160.000,36.000,680,13,0,1
284,370.366,773.343,6255.000,2311.000,493.000,901.000,8.000,370.375,773.375,23000.000,5252.000,36.000,680,13,0,1
285,370.214,773.194,7996.000,3066.000,493.000,939.000,10.000,370.200,773.200,23191.000,5443.000,36.000,680,13,0,1
286,370.480,773.484,7025.000,2579.000,494.000,965.000,9.000,370.500,773.500,23059.000,5275.000,36.000,680,13,0,1
287,370.384,773.338,6498.000,2562.000,492.000,924.000,8.000,370.375,773.375,23114.000,5402.000,36.000,680,13,0,1
288,370.483,773.217,5544.000,2079.000,495.000,868.000,7.000,370.500,773.214,22714.000,4894.000,36.000,680,13,0,1
289,370.402,773.348,6239.000,2311.000,491.000,855.000,8.000,370.375,773.375,22830.000,5154.000,36.000,680,13,0,1
290,370.488,773.479,7118.000,2690.000,492.000,885.000,9.000,370.500,773.500,22861.000,5149.000,36.000,680,13,0,1
291,370.516,773.456,7176.000,2748.000,492.000,895.000,9.000,370.500,773.500,23067.000,5355.000,36.000,680,13,0,1
292,370.614,773.359,6253.000,2341.000,489.000,904.000,8.000,370.625,773.375,22983.000,5379.000,36.000,680,13,0,1
293,370.389,773.344,6281.000,2353.000,491.000,870.000,8.000,370.375,773.375,22693.000,5017.000,36.000,680,13,0,1
294,370.507,773.495,5412.000,1975.000,491.000,843.000,7.000,370.500,773.500,22686.000,5010.000,36.000,680,13,0,1
295,370.776,773.369,6884.000,2474.000,490.000,912.000,9.000,370.833,773.389,22757.000,5117.000,36.000,680,13,0,1
296,370.510,773.480,6961.000,2560.000,489.000,842.000,9.000,370.500,773.500,22737.000,5133.000,36.000,680,13,0,1
297,370.384,773.355,6218.000,2298.000,490.000,843.000,8.000,370.375,773.375,22733.000,5093.000,36.000,680,13,0,1
298,370.390,773.373,6252.000,2308.000,493.000,922.000,8.000,370.375,773.375,22541.000,4793.000,36.000,680,13,0,1
299,370.517,773.468,6993.000,2556.000,493.000,885.000,9.000,370.500,773.500,22933.000,5185.000,36.000,680,13,0,1
300,370.632,773.357,6502.000,2550.000,494.000,926.000,8.000,370.625,773.375,23117.000,5333.000,36.000,680,13,0,1
301,370.516,773.306,7765.000,2805.000,496.000,879.000,10.000,370.500,773.300,22993.000,5137.000,36.000,680,13,0,1
302,370.495,773.482,7061.000,2615.000,494.000,897.000,9.000,370.500,773.500,22755.000,4971.000,36.000,680,13,0,1
303,370.503,773.472,6914.000,2486.000,492.000,885.000,9.000,370.500,773.500,22776.000,5064.000,36.000,680,13,0,1
304,370.628,773.357,6247.000,2319.000,491.000,855.000,8.000,370.625,773.375,22770.000,5094.000,36.000,680,13,0,1
305,370.609,773.352,6310.000,2382.000,491.000,916.000,8.000,370.625,773.375,22798.000,5122.000,36.000,680,13,0,1
306,370.515,773.474,7129.000,2701.000,492.000,966.000,9.000,370.500,773.500,23139.000,5427.000,36.000,680,13,0,1
307,370.628,773.344,6342.000,2374.000,496.000,897.000,8.000,370.625,773.375,23089.000,5233.000,36.000,680,13,0,1
308,370.507,773.481,6938.000,2483.000,495.000,851.000,9.000,370.500,773.500,22795.000,4975.000,36.000,680,13,0,1
309,370.505,773.475,7042.000,2596.000,494.000,923.000,9.000,370.500,773.500,23020.000,5236.000,36.000,680,13,0,1
310,370.625,773.358,6388.000,2380.000,501.000,915.000,8.000,370.625,773.375,22931.000,4895.000,36.000,680,13,0,1
311,370.514,773.347,9737.000,3701.000,503.000,992.000,12.000,370.500,773.333,24015.000,5907.000,36.000,680,13,0,1
312,370.767,773.364,12266.000,5238.000,502.000,1119.000,14.000,370.786,773.357,25445.000,7373.000,36.000,680,13,0,1
313,370.630,773.439,14437.000,6373.000,504.000,1309.000,16.000,370.625,773.438,26715.000,8571.000,36.000,680,13,0,1
314,370.531,773.316,17577.000,8039.000,502.000,1434.000,19.000,370.500,773.289,27903.000,9831.000,36.000,680,13,0,1
315,370.678,773.523,17072.000,8000.000,504.000,1354.000,18.000,370.722,773.556,28017.000,9873.000,36.000,680,13,0,1
316,370.515,773.313,17914.000,8376.000,502.000,1506.000,19.000,370.500,773.289,28214.000,10142.000,36.000,680,13,0,1
317,370.458,773.433,20244.000,9134.000,505.000,1569.000,22.000,370.455,773.455,28642.000,10462.000,36.000,680,13,0,1
318,370.430,773.534,20746.000,9702.000,502.000,1658.000,22.000,370.409,773.591,29210.000,11138.000,36.000,680,13,0,1
319,370.406,773.471,22725.000,10050.000,507.000,1647.000,25.000,370.380,773.500,29246.000,10994.000,36.000,680,13,0,1
320,370.478,773.465,20072.000,9446.000,506.000,1700.000,21.000,370.500,773.500,29212.000,10996.000,36.000,680,13,0,1
321,370.524,773.466,20307.000,9639.000,508.000,1689.000,21.000,370.500,773.500,29316.000,11028.000,36.000,680,13,0,1
322,370.497,773.473,20095.000,9448.000,507.000,1532.000,21.000,370.500,773.500,29126.000,10874.000,36.000,680,13,0,1
323,370.398,773.464,20967.000,9791.000,508.000,1572.000,22.000,370.364,773.500,29328.000,11040.000,36.000,680,13,0,1
324,370.483,773.402,19473.000,9373.000,505.000,1562.000,20.000,370.450,773.400,29182.000,11002.000,36.000,680,13,0,1
325,370.507,773.479,20129.000,9503.000,506.000,1578.000,21.000,370.500,773.500,29082.000,10866.000,36.000,680,13,0,1
326,370.671,773.550,21487.000,9849.000,506.000,1610.000,23.000,370.717,773.587,29282.000,11066.000,36.000,680,13,0,1
327,370.490,773.305,18877.000,9320.000,503.000,1618.000,19.000,370.500,773.289,29443.000,11335.000,36.000,680,13,0,1
328,370.352,773.337,19143.000,9529.000,506.000,1594.000,19.000,370.342,773.342,29564.000,11348.000,36.000,680,13,0,1
329,370.199,773.397,20420.000,9815.000,505.000,1605.000,21.000,370.167,773.452,29560.000,11380.000,36.000,680,13,0,1
330,370.469,773.270,19060.000,9427.000,507.000,1635.000,19.000,370.553,773.289,29578.000,11326.000,36.000,680,13,0,1
331,370.555,773.542,20914.000,9738.000,508.000,1680.000,22.000,370.591,773.591,29360.000,11072.000,36.000,680,13,0,1
332,370.486,773.405,19562.000,9382.000,509.000,1594.000,20.000,370.450,773.400,29220.000,10896.000,36.000,680,13,0,1
333,370.461,773.400,19457.000,9337.000,506.000,1610.000,20.000,370.450,773.400,29166.000,10950.000,36.000,680,13,0,1
334,370.496,773.487,20227.000,9664.000,503.000,1654.000,21.000,370.500,773.500,29279.000,11171.000,36.000,680,13,0,1
335,370.549,773.397,20088.000,9525.000,503.000,1717.000,21.000,370.548,773.405,29080.000,10972.000,36.000,680,13,0,1
336,370.421,773.478,20847.000,9803.000,502.000,1610.000,22.000,370.364,773.500,29339.000,11267.000,36.000,680,13,0,1
337,370.467,773.471,18522.000,8908.000,506.000,1604.000,19.000,370.447,773.500,28919.000,10703.000,36.000,680,13,0,1
338,370.449,773.550,20532.000,9378.000,507.000,1632.000,22.000,370.409,773.591,28897.000,10645.000,36.000,680,13,0,1
339,370.595,773.519,19586.000,9446.000,507.000,1652.000,20.000,370.600,773.550,29225.000,10973.000,36.000,680,13,0,1
340,370.558,773.391,18237.000,9093.000,508.000,1700.000,18.000,370.556,773.389,29391.000,11103.000,36.000,680,13,0,1
341,370.599,773.509,19326.000,9246.000,504.000,1586.000,20.000,370.600,773.550,28978.000,10834.000,36.000,680,13,0,1
342,370.720,773.621,20802.000,9582.000,510.000,1541.000,22.000,370.773,773.682,29160.000,10800.000,36.000,680,13,0,1
343,370.542,773.465,18825.000,9192.000,507.000,1662.000,19.000,370.500,773.500,29206.000,10954.000,36.000,680,13,0,1
